simple_cleaned,Field,is_STEM,preds
"Pharmacology, Physiology and Neuroscience",Pharmacology,True,0.9962820003895565
Clinical Pharmacy and Outcomes Sciences (CPOS),Pharmacy,True,0.965188091758899
Drug Discovery and Biomedical Sciences (DDBS),Pharmaceutical Sciences,True,0.9759396522915095
Chemical Engineering,Materials Engineering,True,0.9844134272248501
Chemical Engineering,Environmental Engineering,True,0.9844134272248501
Russian Literature,Slavic Languages and Literatures,False,0.003425798235334611
Radio/Television/Film,Mass Communications and Media Studies,False,0.006550118361656676
Cultural Foundations of Education,,False,0.00010027783846238154
History of Art and Visual Studies,Art History and Criticism,False,0.0005546986959214852
Labor Studies and Employment Relations,,False,0.009380197172807855
Latin American and Latino Studies,,False,0.0006693633815670489
Genetic Medicine,Genetics,True,0.9806361722128949
Genetic Medicine,,True,0.9806361722128949
Neurobiology and Behavior,,True,0.9793279109618929
Architectural Studies,Architecture,False,0.002933440342842148
Molecular Medicine,Veterinary Medical Sciences,True,0.9995101660043423
Molecular Medicine,Pharmacology,True,0.9995101660043423
Polymer and Fiber Engineering,Materials Engineering,True,0.9853446936516781
Public and Nonprofit Administration,Public Administration,False,0.0958796977319856
"Marketing, Area in",Marketing,False,0.0019709152273160663
"Supply Chain, Operations Management, and Business Statistics, Area in",,False,0.1923842325637039
"Information Technology, Analytics, and Operations",Information Technology,True,0.9575390939398511
"Writing Studies, Rhetoric and Composition",,False,0.0023236594345105144
Occupational Science & Technology,"Exercise Science, Kinesiology, Rehab, Health",False,0.39372204027931684
Freshwater Sciences,Natural Resources,True,0.9967838492001764
Freshwater Sciences,Environmental Sciences,True,0.9967838492001764
Freshwater Sciences,,True,0.9967838492001764
Environmental Sustainability,Environmental Sciences,True,0.9412242445807484
Environmental Sustainability,Natural Resources,True,0.9412242445807484
Political Science and International Relations,International Affairs,False,0.004995934850401019
Political Science and International Relations,Political Science,False,0.004995934850401019
Health Informatics & Administration,,False,0.318300464945375
"Educational Policy and Community Studies,  Department of",Education Administration,False,0.013523208213862626
Engineering and Technology,,True,0.9691294019160969
"French, Italian, and Comparative Literature",Comparative Literature,False,0.0011847174351042576
"French, Italian, and Comparative Literature",French Language and Literature,False,0.0011847174351042576
"French, Italian, and Comparative Literature",,False,0.0011847174351042576
Africology,,False,0.0006328093954877279
Film,Mass Communications and Media Studies,False,0.01778806235676893
Real Estate Program,,False,0.012996349448263
Real Estate,,False,0.0028217144182478707
Integrated Business Program,,False,0.3348756925736227
Public Affairs,Public Policy,False,0.0007907314745206915
English and Language Arts,English Language and Literature,False,0.006327097708996553
Computing and Informatics,Computer Science,True,0.9966794418148763
Computing and Informatics,Information Science,True,0.9966794418148763
Computing and Informatics,,True,0.9966794418148763
Computing and Informatics,Computer Engineering,True,0.9966794418148763
Computing and Informatics,Information Technology,True,0.9966794418148763
"Teaching, Learning, and Leadership",Curriculum and Instruction,False,0.014525560757983853
"Teaching, Learning, and Leadership",Education Administration,False,0.014525560757983853
Kinesiology and Physical Therapy,"Exercise Science, Kinesiology, Rehab, Health",False,0.013493676538999511
Management Department,Management,False,0.0047513938405616615
Emergency Management,Public Health,False,0.08378904125349035
Clinical Health Sciences,Communication Disorders and Sciences,False,0.5015450568272827
Clinical Health Sciences,Social Work,False,0.5015450568272827
Industrial and Management Systems Engineering,Systems Engineering,True,0.9531963198669068
Industrial and Management Systems Engineering,Industrial Engineering,True,0.9531963198669068
Human Nutrition and Hospitality Management,Nutrition Sciences,False,0.02020842317134578
"Teaching, Learning and Innovation",Curriculum and Instruction,False,0.02831778257296535
"Chemical, Materials and Biomedical Engineering",Chemical Engineering,True,0.9833091449432996
"Chemical, Materials and Biomedical Engineering",Biomedical Engineering,True,0.9833091449432996
"Chemical, Materials and Biomedical Engineering",Materials Engineering,True,0.9833091449432996
Sport Business Management,,False,0.0055563490736558726
"Accounting, Joseph I. Lubin School of",Accounting,False,0.01289072467725176
Information and Logistics Technology,Information Technology,True,0.6873616471014214
"Biochemistry & Molecular Biology, Department of (New Jersey Medical School)",Biochemistry,True,0.996963495007922
"Biochemistry & Molecular Biology, Department of (New Jersey Medical School)",Molecular Biology,True,0.996963495007922
Neuroscience and Cell Biology,Neuroscience,True,0.9909713100736246
Neuroscience and Cell Biology,Cell Biology,True,0.9909713100736246
"African, Middle Eastern and South Asian Languages and Literatures",,False,0.00040365077269606574
Preventive Medicine and Community Health,"Exercise Science, Kinesiology, Rehab, Health",False,0.22529131424846738
Preventive Medicine and Community Health,Public Health,False,0.22529131424846738
Quantitative Methods: Epidemiology and Biostatistics,Biostatistics,True,0.9612336365255649
Quantitative Methods: Epidemiology and Biostatistics,Epidemiology,True,0.9612336365255649
Pharmacy Practice and Administration,Pharmacy,True,0.8782124469621797
Neurology and Neurosciences,Neuroscience,True,0.8829206380935112
Hispanic and Italian Studies,Spanish Language and Literature,False,0.0010602086103723286
Hispanic and Italian Studies,,False,0.0010602086103723286
"Biochemistry and Molecular Biology, Department of (Robert Wood Johnson Medical School)",Molecular Biology,True,0.9954945246982321
"Biochemistry and Molecular Biology, Department of (Robert Wood Johnson Medical School)",Biochemistry,True,0.9954945246982321
"Biochemistry & Molecular Biology, Department of (Robert Wood Johnson Medical School)",Molecular Biology,True,0.9956371034704905
"Biochemistry & Molecular Biology, Department of (Robert Wood Johnson Medical School)",Biochemistry,True,0.9956371034704905
Chemical Biology,,True,0.9956651824696785
"Chemical Biology, Deptartment of",Biochemistry,True,0.983655172113572
Molecular Genetics and Microbiology,Immunology,True,0.9997295519935289
"Educational Theory, Policy and Administration",Education Administration,False,0.001479578951976809
Health Education and Behavioral Science,"Exercise Science, Kinesiology, Rehab, Health",False,0.012718008340800122
Health Education and Behavioral Science,"Health, Physical Education, Recreation",False,0.012718008340800122
"Pathology and Laboratory Medicine, Department of (Robert Wood Johnson Medical School)",Pathology,True,0.9861355078607381
"Pathology and Laboratory medicine, Department of (Robert Wood Johnson Medical School)",Pathology,True,0.9840973509474853
"Criminal Justice, Program in",Criminal Justice and Criminology,False,0.013932319546172228
"Business, School of (Syms)",Business Administration,False,0.09350636076582908
"Business, School of (Syms)",Management,False,0.09350636076582908
Cellular and Structural Biology,Cell Biology,True,0.9958491750606692
Cellular and Structural Biology,,True,0.9958491750606692
Urban Health Administration,Public Health,False,0.008110614965455886
"Arts, Culture and Media",Art History and Criticism,False,0.003202485902248093
Strategic Management,Business Administration,False,0.004509620775394542
Strategic Management,Management,False,0.004509620775394542
Health Informatics,,False,0.2563533384170559
Urban Education,Education Administration,False,0.0017667302912753792
Urban Education,Public Policy,False,0.0017667302912753792
Management Science Area,Management,False,0.14813323586654153
Mathematics and Statistical Sciences,Statistics,True,0.9799176031763022
Mathematics and Statistical Sciences,Mathematics,True,0.9799176031763022
Science/Mathematics Education,,False,0.20725832840906996
Hispanic Languages and Literatures,Spanish Language and Literature,False,0.0007723247876261256
Economics (Scw),Economics,False,0.030776440274397566
Philosophy (Scw),Philosophy,False,0.04479305089777162
Computer Applications,Computer Science,True,0.9926957202530801
Theology and Religious Studies,Religious Studies,False,0.0002396004764823943
Theology and Religious Studies,Theological Studies,False,0.00023960064531639418
Immunology and Infectious Diseases,Immunology,True,0.9922685828574851
Physical Medicine and Rehabilitation ,"Exercise Science, Kinesiology, Rehab, Health",False,0.04705296093578647
Biomedical Informatics,Biostatistics,True,0.9710352033691187
Spanish and Portuguese Languages and Cultures,Spanish Language and Literature,False,0.0013630486596036603
"Inner Asian and Altaic Studies, Committee on",,False,0.052114138755813874
Public Policy and Public Affairs,Public Policy,False,0.002776530190742054
"Biological Sciences - Molecular Biology, Section of",Molecular Biology,True,0.9957081736745916
Community Health,Public Health,False,0.015200605622832852
Health Research and Policy,Biostatistics,True,0.17877836938972252
Health Research and Policy,Epidemiology,True,0.17877836938972252
Health Research and Policy,Public Health,False,0.17877836938972252
"Marketing, Area of",Marketing,False,0.0019803055687917575
Systems Biology,Biological Sciences,True,0.997528231715638
Divinity - Religions in America,Theological Studies,False,0.0001306378639538231
Divinity - Theology,Theological Studies,False,0.006066690317299696
Divinity - Theology,Religious Studies,False,0.006066690317299696
Preventive Medicine,Public Health,False,0.8709530678760695
Preventive Medicine,Epidemiology,True,0.8709530678760695
Biology,Physiology,True,0.9695648925731627
Biology,Immunology,True,0.9695648925731627
Biology,Biochemistry,True,0.9695648925731627
Health Behavior and Health Education,Public Health,False,0.006575992253592193
"Media Arts and Sciences, Program in",Mass Communications and Media Studies,False,0.012399332792612638
"Oral Health Policy and Epidemiology, School of Dental Medicine",Public Health,False,0.38549833511837395
Oral Health Sciences,,True,0.7776877440400561
Cognitive and Neural Systems,,True,0.9546410308731449
Cognitive and Neural Systems,Neuroscience,True,0.9546410308731449
History ,History,False,0.005789272007612365
"Mechanical Engineering, Program in",Mechanical Engineering,True,0.974763459851623
Electrical and Biomedical Engineering,Computer Engineering,True,0.9655259371682687
Communication Sciences and Disorders,Speech and Hearing Sciences,False,0.07237524647325783
Geography and Environment,Geography,False,0.27544621022959176
"Environmental, Earth and Ocean Sciences",Environmental Sciences,True,0.9876656418390819
"Environmental, Earth and Ocean Sciences",Geology,True,0.9876656418390819
"Environmental, Earth and Ocean Sciences",,True,0.9876656418390819
Physiology and Developmental Biology,,True,0.9375920924300463
Physiology and Developmental Biology,Physiology,True,0.9375920924300463
Integrative Physiology and Pathobiology,Physiology,True,0.9928806726939865
Integrative Physiology and Pathobiology,Pathology,True,0.9928806726939865
Architectural History,,False,0.0011589208060972605
Archaeology,Anthropology,False,0.01574396593446295
Archaeology,,False,0.01574396593446295
Bioethics and Humanities,Philosophy,False,0.08592201500915218
"Health Law, Bioethics and Human Rights",Philosophy,False,0.0034260887780278035
Statistics and Actuarial Science,Statistics,True,0.8692328004926111
Religion and Classics,Religious Studies,False,0.0006027709812142848
Religion and Classics,Classics and Classical Languages,False,0.0006027709812142833
Film and Television,Mass Communications and Media Studies,False,0.004662145467760672
Middle Eastern and South Asian Languages and Cultures,Near and Middle Eastern Languages and Cultures,False,4.564194632239949e-05
Classical and Near Eastern Languages and Civilizations,Near and Middle Eastern Languages and Cultures,False,0.0005534071860866616
Classical and Near Eastern Languages and Civilizations,Classics and Classical Languages,False,0.0005534071860866616
"Languages, Literature and Culture",,False,0.0019033162926096164
Manpower and Economics,Economics,False,0.03468273642583444
"Management, Area of",Management,False,0.03521771611197274
"Finance, Area of",Finance,False,0.042134790640805414
Science and Mathematics Education,,False,0.13337524534474574
Stem Education and Professional Studies,,False,0.09063270898152084
Art History and Criticism,Art History and Criticism,False,0.00041976181594360955
French Language and Literature,French Language and Literature,False,0.0008471156039786204
Modern Languages,Spanish Language and Literature,False,0.002073420221743952
"Quantitative Analysis, Area of",,False,0.1295263783332316
"Strategy, Ethics, and Entrepreneurship, Area of",,False,0.007502375695393827
Marketing and Business Law,Marketing,False,0.000641464602086204
"Civil, Construction, and Environmental Engineering",Civil Engineering,True,0.9685146765017751
"Civil, Construction, and Environmental Engineering",Environmental Engineering,True,0.9685146765017751
Hospitality & Tourism Management,,False,0.016778532668987545
Anthropology and Archeology,Anthropology,False,0.01637212256850687
Anthropology and Archeology,Sociology,False,0.01637212256850687
Teacher Education,Education,False,0.002381670470673667
Journalism & Media Studies,Mass Communications and Media Studies,False,0.0005249621032444951
Classics and Humanities,Classics and Classical Languages,False,0.004236613132565762
Exercise and Nutritional Sciences,Nutrition Sciences,False,0.0379711477375556
European Studies,,False,0.010531322409046964
Education Sciences and Professional Programs,Education Administration,False,0.042339684401098455
Counseling and Family Therapy,Counselor Education,False,0.0004319789659401504
Linguistics and Asian/Middle Eastern Languages,Asian Languages,False,0.0004994010498732823
Linguistics and Asian/Middle Eastern Languages,Near and Middle Eastern Languages and Cultures,False,0.0004994010498732823
Rhetoric and Writing Studies,English Language and Literature,False,0.001106790450183369
Educational Research and Administration,Education Administration,False,0.06874667430040929
Educational Research and Administration,,False,0.06874667430040929
"Educational Studies In Psychology, Research Methodology and Counseling",,False,0.008908991059189053
"Educational Studies In Psychology, Research Methodology and Counseling",Educational Psychology,False,0.008908991059189053
Leadership and Foundations,Education Administration,False,0.0012009308998463517
Leadership and Foundations,,False,0.0012009308998463517
"Fisheries, Aquaculture, and Aquatic Science",,True,0.9976018056626714
Family Sciences,Human Development and Family Sciences,False,0.07249719657630677
"Environmental and Population Health, Department of (School of Veterinary Medicine)",Veterinary Medical Sciences,True,0.9824848290727595
"Anatomy, Physiology and Pharmacology",Veterinary Medical Sciences,True,0.9907356396397364
Design & Merchandising,,False,0.004513908058277357
Rural Sociology,Sociology,False,0.04939077876411904
Psychology - Clinical,,False,0.17797974303427305
"Communication, Culture, and Technology, Program in",Communication,False,0.09869766212692263
Computational Engineering,,True,0.9980169201162246
Computational Engineering,Computer Engineering,True,0.9980169201162246
Architecture and Design,Urban and Regional Planning,False,0.0006107674668117138
Drug Discovery and Development,Pharmaceutical Sciences,True,0.986455036790949
Basic Pharmaceutical Sciences,Pharmaceutical Sciences,True,0.9957198795879167
Public Service,Urban and Regional Planning,False,0.008178570624923899
"Nutrition, Dietetics, and Hospitality Management",Nutrition Sciences,False,0.04973359061296652
Health Outcomes Research and Policy,Pharmacy,True,0.513703574554975
Building Science,Architecture,False,0.339103641599133
Special Education and Literacy Studies,Special Education,False,0.008438082207553283
Medical Education,,True,0.2230718542043922
Integrative Biology and Pharmacology,Pharmacology,True,0.9900223067337782
Integrative Biology and Pharmacology,Biological Sciences,True,0.9900223067337782
Musicology,Music,False,0.000794762427274907
Human Performance and Health Education,"Health, Physical Education, Recreation",False,0.012491875798444083
Manufacturing Engineering,,True,0.8724136119126138
"Nanoscience and Nanoengineering, Joint School of",,True,0.9807501748268059
"Nanoengineering and Nanoscience, Joint School of",,True,0.9639833518297122
"Teaching, Learning and Educational Studies",Curriculum and Instruction,False,0.005410517255493021
"Teaching, Learning and Educational Studies",,False,0.005410517255493021
Finance and Commercial Law,Finance,False,0.003228599761530946
Business Information Systems,Management Information Systems,False,0.24461971971618152
Journalism ,Mass Communications and Media Studies,False,0.00025771368063331513
"Mechanical, Industrial, and Systems Engineering",Industrial Engineering,True,0.981955284582544
"Mechanical, Industrial, and Systems Engineering",Systems Engineering,True,0.9819553217588981
"Mechanical, Industrial, and Systems Engineering",Mechanical Engineering,True,0.9819553217588981
Education ,Education,False,0.0015725145811849475
"Languages, Literatures and Culture",,False,0.0037529281574678664
Music & Entertainment Industry Studies,,False,0.008492547314324205
Marine Programs,Marine Sciences,True,0.7957069518201185
Earth and Environmental Sciences ,Geology,True,0.9200238583660703
Earth and Environmental Sciences ,Environmental Sciences,True,0.9200238583660703
"Education, Program In",Education,False,0.003944211329956204
Learning Sciences and Policy,,False,0.05313428514371149
Chemical and Systems Biology,Molecular Biology,True,0.9970578567536817
Chemical and Systems Biology,,True,0.9970578567536817
Structural Biology,,True,0.9326438799036889
"Biological Sciences - Neurobiology, Section of",Neuroscience,True,0.988129069305425
Ocean and Resources Engineering,,True,0.9969705685926892
Ocean and Resources Engineering,Marine Sciences,True,0.9969705685926892
Ocean and Resources Engineering,Environmental Engineering,True,0.9969705685926892
"Biological Sciences - Ecology, Behavior & Evolution, Section of",Ecology,True,0.9903833346631874
"Biological Sciences - Ecology, Behavior & Evolution, Section of",Evolutionary Biology,True,0.9903833346631874
Macromolecular Science and Engineering,Materials Engineering,True,0.9975380487214099
Macromolecular Science and Engineering,Chemical Engineering,True,0.9975380487214099
Biological Structure,,True,0.9647288839933174
Medical Genetics,Genetics,True,0.998079830694067
"Law, Societies & Justice",Criminal Justice and Criminology,False,0.006538757391254138
Psychosocial and Community Health,Public Health,False,0.032325248225075265
Curriculum and Instruction (Division/Area),Curriculum and Instruction,False,0.03331307090698605
"Special Education, Area of",Special Education,False,0.0036917352760823864
Health Management and Systems Sciences,,False,0.05136539143265212
Kinesiology & Health Sciences,"Exercise Science, Kinesiology, Rehab, Health",False,0.1783436063146046
Information and Computer Sciences,Information Science,True,0.9833963627247577
Information and Computer Sciences,Computer Science,True,0.9833963627247577
"Chemical, Biological, and Environmental Engineering",Agricultural Engineering,True,0.9875351538261231
"Chemical, Biological, and Environmental Engineering",Chemical Engineering,True,0.9875351538261231
"Chemical, Biological, and Environmental Engineering",Environmental Engineering,True,0.9875351538261231
Aquatic and Fishery Sciences,,True,0.9982874771797668
"Chemical Engineering, The Jasper Department of",Chemical Engineering,True,0.956555024249208
French and Italian Studies,,False,0.0054097668284054925
French and Italian Studies,French Language and Literature,False,0.0054097668284054925
Near Eastern Languages and Civilization,Near and Middle Eastern Languages and Cultures,False,0.0011680413221626879
Germanics,Germanic Languages and Literatures,False,0.0009157840639302343
Construction Management Department,,True,0.5222573663659336
Asian Language and Literatures,Asian Studies,False,8.023819554752914e-05
Asian Language and Literatures,Asian Languages,False,8.023819554752914e-05
Nuclear Science and Engineering,,True,0.9693481070612926
Comparative Media Studies/Writing Section,,False,0.001194304623174559
Anthropology Program,Anthropology,False,0.020152489504417496
Aerospace Engineering and Mechanics,Aerospace Engineering,True,0.9341943195739699
Aerospace Engineering and Mechanics,,True,0.9341943195739699
Global Studies and Languages Section,,False,0.020445472150716133
Radiation and Cellular Oncology,,True,0.9971189174333441
Psychological Sciences,Communication Disorders and Sciences,False,0.2914631892769388
Health Care Sciences,,False,0.33920235998927795
Occupational Therapy Program,"Exercise Science, Kinesiology, Rehab, Health",False,0.0019475564642971066
Maternal and Child Health,Public Health,False,0.08187239502415498
Pharmaceutical Care and Health Systems,Pharmaceutical Sciences,True,0.8913522857985795
Infectious Diseases and Microbiology,Microbiology,True,0.9960488183228836
Infectious Diseases and Microbiology,Pathology,True,0.9960488183228836
Community Health and Health Behavior,Public Health,False,0.011176391971368669
Community Health and Health Behavior,"Health, Physical Education, Recreation",False,0.011176426092276592
Law,Criminal Justice and Criminology,False,0.0002155719788339206
Visual Communication,Communication,False,0.14238109357531134
Communication and Media Studies,Mass Communications and Media Studies,False,0.001490183091892331
"Anatomy, Physiology and Genetics",Physiology,True,0.9945308289523789
"Anatomy, Physiology and Genetics",Anatomy,True,0.9945308289523789
"Anatomy, Physiology and Genetics",Genetics,True,0.9945308289523789
Nuclear Science and Engineering,,True,0.9693480694403519
Health Services Research and Administration,,False,0.07236033390875188
Urban Planning,Architecture,False,0.0028250565049858377
Pharmacy Practice and Pharmaceutical Sciences,Pharmacy,True,0.9978009200557457
Pharmacy Practice and Pharmaceutical Sciences,Pharmaceutical Sciences,True,0.9978009200557457
Applied Mathematics Program,Mathematics,True,0.9371232002128
Teaching and Leadership,,False,0.0028688044330822714
Nutrition and Integrative Physiology,Nutrition Sciences,False,0.1830022136999662
"Health, Nutrition, and Exercise Sciences",Nutrition Sciences,False,0.029594217321990086
"Health, Nutrition, and Exercise Sciences","Exercise Science, Kinesiology, Rehab, Health",False,0.029594217321990086
Communication,Speech and Hearing Sciences,False,0.006428385785975486
Speech Communication,Communication,False,0.004307567382778374
"Counseling, Rehabilitation Counseling and Counseling Psychology",,False,0.00017255287934056014
Linguistics,,False,0.0024922208512809137
Metallurgical Engineering,Materials Engineering,True,0.9924090095699276
Management and Industry Relations,Management,False,0.057146463995773875
Occupational and Recreational Therapies,"Exercise Science, Kinesiology, Rehab, Health",False,0.048804570829465155
"Microbiology, Immunology and Tropical Medicine",Immunology,True,0.97064077224128
"Microbiology, Immunology and Tropical Medicine",Microbiology,True,0.97064077224128
"Biochemistry, Molecular Biology, Entomology and Plant Pathology",Biochemistry,True,0.9982452312896246
"Biochemistry, Molecular Biology, Entomology and Plant Pathology",Entomology,True,0.9982452312896246
"Biochemistry, Molecular Biology, Entomology and Plant Pathology",Molecular Biology,True,0.9982452312896246
"Biochemistry, Molecular Biology, Entomology and Plant Pathology",Plant Pathology,True,0.9982452312896246
"Food Science, Nutrition and Health Promotion",Food Science,True,0.35801993509137137
"Food Science, Nutrition and Health Promotion",Nutrition Sciences,False,0.35801993509137137
Exercise Science and Health Promotion,"Exercise Science, Kinesiology, Rehab, Health",False,0.021536282818866694
"Finance, Real Estate and Business Law",Finance,False,0.0027122476915272735
Large Animal Medicine,Veterinary Medical Sciences,True,0.9499010353403404
Communications and Multimedia Studies,Mass Communications and Media Studies,False,0.0861278417926607
Communications and Multimedia Studies,Communication,False,0.0861278417926607
Criminology & Criminal Justice,Criminal Justice and Criminology,False,0.10972117977867261
Philosophy and Humanities,Philosophy,False,0.01458366280160166
Engineering Management and Systems Engineering,Systems Engineering,True,0.8963375578511984
Political Science,International Affairs,False,0.0013093479245971447
Political Science,Public Administration,False,0.0013093479245971447
Classical and Modern Language and Literature,,False,0.0034200168829507786
Physics and Materials Science,Physics,True,0.9690618602719543
Physical Therapy and Human Movement Sciences,"Exercise Science, Kinesiology, Rehab, Health",False,0.03184016316333803
Occupational Therapy Education,"Exercise Science, Kinesiology, Rehab, Health",False,0.0015656866468329485
Civil Engineering and Environmental Science,Civil Engineering,True,0.9455616875503366
Civil Engineering and Environmental Science,Environmental Sciences,True,0.9455616875503366
"Language, Linguistics, and Comparative Literature",Comparative Literature,False,0.009099176397496597
"Language, Linguistics, and Comparative Literature",Linguistics,False,0.009099176397496574
"History of Science, Department of The",History,False,0.13495629766377806
Human Relations,Human Development and Family Sciences,False,0.008219236355473352
"Curriculum, Instruction and Leadership",Curriculum and Instruction,False,0.007892373833996345
GeoSciences and Geological and Petroleum Engineering,,True,0.9944510985856452
GeoSciences and Geological and Petroleum Engineering,Geology,True,0.9944510985856452
Classics and Letters,Classics and Classical Languages,False,0.002016152478468313
"Writing, Rhetoric and Digital Studies",,False,0.0048514914840297714
"Health, Exercise and Sport Sciences","Exercise Science, Kinesiology, Rehab, Health",False,0.0182128246333203
"Health, Exercise and Sport Sciences","Health, Physical Education, Recreation",False,0.0182128246333203
Health Promotion Sciences,"Exercise Science, Kinesiology, Rehab, Health",False,0.07552772463045264
"Environmental Health, Department of - Environmental and Occupational Hygiene Division",Environmental Health Sciences,False,0.30797116258511664
Nutrition and Dietetics,Nutrition Sciences,False,0.0759430534387073
Regional and City Planning,Urban and Regional Planning,False,0.0037686723127866644
Marketing,Management,False,0.0007759897576342855
"Entrepreneurship, Dingman Center for",,False,0.03244872462603813
Health Sector and Management Policy,Public Health,False,0.005028616519292812
Health Sector and Management Policy,Management,False,0.005028616519292812
Cell Biology and Molecular Genetics,Cell Biology,True,0.9994144112452503
Cell Biology and Molecular Genetics,,True,0.9994144112452503
"Journalism, Philip Merrill College of",,False,0.10463406961938589
"Education Leadership, Higher Education and International Education",Education Administration,False,0.014062042380450729
"Education Leadership, Higher Education and International Education",,False,0.014062042380450729
"Jewish Studies, Center for (Meyerhoff Program)",Religious Studies,False,0.0031853543393224127
Community and Leadership Development,Human Development and Family Sciences,False,0.057005142650581944
Information Systems and Quantitative Analysis,Information Technology,True,0.7219890973860709
"Urban Studies and Planning, Program in",Urban and Regional Planning,False,0.00356103795944102
"Architecture, Program in",Architecture,False,0.003251615703866019
Geographical and Sustainability Sciences,Geography,False,0.19727041060629752
"Measurement, Statistics and Evaluation",,False,0.3676596234762851
Accounting and Information Assurance,Accounting,False,0.011481474207645528
Public Health Program,Public Health,False,0.06226913362633035
Physics (Yc),Physics,True,0.7952708416656739
"European Languages, Literatures and Cultures",,False,0.007388413239559387
Asian and Asian American Studies,Asian Studies,False,6.682332318566353e-05
Classical Languages and Civilization,Classics and Classical Languages,False,0.003241862297359707
Cultural Studies And Comparative Literature,Comparative Literature,False,0.003230545601199056
Biochemistry and Cell Biology,Biochemistry,True,0.9987195070760748
Biochemistry and Cell Biology,Cell Biology,True,0.9987195070760748
Anatomical Sciences,Anatomy,True,0.968623800963609
Health Technology and Management,,False,0.050389253885528396
Health Care Policy and Management,,False,0.00962148438706334
Science Teaching,,False,0.008859302919616978
Newspaper and Online Journalism Program,Mass Communications and Media Studies,False,0.019054551089661344
Public Relations Program,Mass Communications and Media Studies,False,0.0013581523116473885
Advertising Program,Mass Communications and Media Studies,False,0.001695800061066819
Broadcast and Digital Journalism Program,Mass Communications and Media Studies,False,0.02595912673592062
"Instructional Design, Development and Evaluation",Curriculum and Instruction,False,0.018266454794471143
"Instructional Design, Development and Evaluation",,False,0.018266454794471143
"Politics, Philosophy, and Public Affairs",Criminal Justice and Criminology,False,0.002112022443340927
"Politics, Philosophy, and Public Affairs",Political Science,False,0.002112022443340927
Writing and Language Studies,,False,0.011798183250705576
Reading and Language Arts,,False,0.017221960647771633
Theology and Religious Studies,Theological Studies,False,0.0002396004764823943
Food Studies,Food Science,True,0.5698697585992654
Marriage and Family Therapy,,False,0.0005042444429084227
Mathematical and Computer Science,Computer Science,True,0.9903048413679173
Mathematical and Computer Science,Mathematics,True,0.9903048413679173
Behavioral Health and Nutrition,"Health, Physical Education, Recreation",False,0.047693330232777595
Behavioral Health and Nutrition,Nutrition Sciences,False,0.047693330232777595
Bioresources Engineering,Agricultural Engineering,True,0.9843379240050923
Entomology and Wildlife Ecology,Entomology,True,0.9994476429016196
Entomology and Wildlife Ecology,,True,0.9994476429016196
Entomology and Wildlife Ecology,Ecology,True,0.9994476429016196
"Textiles, Fashion Merchandising and Design",,False,0.009496480706446453
Physics and Space Sciences,Physics,True,0.9412555483360592
Physics and Space Sciences,Astronomy,True,0.9412555483360592
Management Systems,Management,False,0.014115265706509682
Art Conservation,Art History and Criticism,False,0.0036266920360952673
Computer Information and Graphics Technology,Information Technology,True,0.9974781917311448
Music and Arts Technology,Music,False,0.007813121426442717
Biomedical and Health Information Sciences,,True,0.8477571762112259
Family and Consumer Science,,False,0.06997278076434635
Oral and Craniofacial Sciences,,True,0.7502296488679125
Integrative Physiology and Anatomy,Physiology,True,0.9083930762418498
Biostatistical Sciences,Public Health,False,0.9331504172459038
Biostatistical Sciences,Biostatistics,True,0.9331504172459038
"Microbiology, Molecular Biology and Biochemistry",Molecular Biology,True,0.9966478100264862
"Microbiology, Molecular Biology and Biochemistry",Biochemistry,True,0.9966478100264862
"Microbiology, Molecular Biology and Biochemistry",Microbiology,True,0.9966478100264862
Medical Education Program,,False,0.18964300674172208
Chemistry and Applied Biological Sciences,Biological Sciences,True,0.9726612386352433
Chemistry and Applied Biological Sciences,Chemistry,True,0.9726612386352433
Social and Behavioral Sciences,Public Health,False,0.1410070297050094
Disability and Addiction Rehabilitation,"Exercise Science, Kinesiology, Rehab, Health",False,0.02127206254733125
Health Care Ethics,,False,0.06344758478335843
"Russian and East European Studies, Center of",Slavic Languages and Literatures,False,0.08508136940520801
"Journalism, Reynolds School of",Mass Communications and Media Studies,False,0.0007617761688089783
History of Art and Visual Culture,Art History and Criticism,False,0.00022003505232099215
German and Scandinavian,Germanic Languages and Literatures,False,0.0006510889207179737
Second Language Studies,,False,0.024523271207611573
Romance Languages,French Language and Literature,False,0.0001118583388416939
Romance Languages,Spanish Language and Literature,False,0.0001118583388416939
"Modern Languages, Literatures, and Cultures",,False,0.0011365603336070198
"Historic Preservation, Program in",,False,0.005351901024029876
"Communication Disorders and Counseling, School and Educational Psychology",Communication Disorders and Sciences,False,0.0069843041802712235
"Communication Disorders and Counseling, School and Educational Psychology",,False,0.0069843041802712235
"Communication Disorders and Counseling, School and Educational Psychology",Educational Psychology,False,0.0069843041802712235
"Sports Administration, Center of","Health, Physical Education, Recreation",False,0.11268187935401497
Kinesiology and Health Promotion,"Exercise Science, Kinesiology, Rehab, Health",False,0.005410937852547487
"Early Childhood,Youth, and Family Studies",Education Administration,False,0.0021613035116274867
"Early Childhood,Youth, and Family Studies",Special Education,False,0.0021613035116274867
Modern Languagues and Classics,Classics and Classical Languages,False,0.005638370624101324
Construction Management and Interior Design,,False,0.1348312228049319
Art History and Art,Art History and Criticism,False,0.0008540718744252281
Finance and Insurance,Finance,False,0.0020921027410283587
Educational Leadership and Human Services,Education Administration,False,0.019843527244281338
